Car Name,Condition,Mileage,Engine Type,Rating,Price,Location,Year
2015 BMW 528i,foreign,56000.0,4-cylinder,4.2,"GH¢ 428,650","Greater Accra, Achimota",2015
2024 Lexus TX 350,foreign,54000.0,4-cylinder,4.0,"GH¢ 2,691,010","Greater Accra, Baatsona - Spintex",2024
2015 Mazda CX-5,foreign,53000.0,4-cylinder,4.2,"GH¢ 285,850","Greater Accra, Achimota",2015
2024 Lexus RX 350H,foreign,56000.0,4-cylinder,4.0,"GH¢ 1,428,250","Greater Accra, Baatsona - Spintex",2024
2020 KIA Sportage,foreign,56000.0,4-cylinder,4.0,"GH¢ 392,950","Greater Accra, Kwabenya",2020
2015 Lexus RX 350,foreign,5000.0,4-cylinder,4.2,"GH¢ 464,350","Greater Accra, Kwabenya",2015
2022 Acura MDX,foreign,5000.0,6-cylinder,4.2,"GH¢ 1,265,050","Greater Accra, Baatsona - Spintex",2022
2021 Land Rover Range Rover Vogue,foreign,5000.0,6-cylinder,4.2,"GH¢ 1,530,250","Greater Accra, Kwabenya",2021
2020 Land Rover Range Rover Sport,foreign,5000.0,6-cylinder,4.2,"GH¢ 816,250","Greater Accra, Achimota",2020
2020 Hyundai Santa Fe,foreign,53000.0,4-cylinder,4.2,"GH¢ 469,450","Greater Accra, Baatsona - Spintex",2020
2018 Hyundai Santa Fe,foreign,54000.0,4-cylinder,4.2,"GH¢ 326,650","Greater Accra, Baatsona - Spintex",2018
2020 Mitsubishi OUTLANDER,foreign,5000.0,4-cylinder,4.2,"GH¢ 357,250","Greater Accra, Baatsona - Spintex",2020
2013 Toyota Vitz,foreign,5000.0,4-cylinder,4.2,"GH¢ 101,190","Greater Accra, Baatsona - Spintex",2013
2018 Honda Civic,foreign,56000.0,4-cylinder,4.2,"GH¢ 296,050","Greater Accra, Baatsona - Spintex",2018
2013 Toyota Vitz,foreign,5000.0,4-cylinder,4.2,"GH¢ 101,190","Greater Accra, Baatsona - Spintex",2013
2021 Honda CR-V,foreign,54000.0,4-cylinder,4.0,"GH¢ 500,050","Greater Accra, East Legon",2021
2022 Toyota RAV 4,foreign,5000.0,4-cylinder,4.2,"GH¢ 561,250","Greater Accra, Baatsona - Spintex",2022
2023 Toyota Highlander,foreign,56000.0,6-cylinder,4.0,"GH¢ 931,510","Greater Accra, Kwabenya",2023
2021 Toyota Highlander,foreign,5000.0,6-cylinder,4.2,"GH¢ 797,890","Greater Accra, Kwabenya",2021
2021 Toyota Highlander,foreign,56000.0,6-cylinder,4.0,"GH¢ 673,450","Greater Accra, Kwabenya",2021
2016 Honda Civic,foreign,5000.0,4-cylinder,4.2,"GH¢ 239,950","Greater Accra, Kwabenya",2016
2017 Toyota Corolla,foreign,56000.0,4-cylinder,4.2,"GH¢ 209,350","Greater Accra, East Legon",2017
2014 Toyota Camry,foreign,56000.0,4-cylinder,4.2,"GH¢ 260,350","Greater Accra, East Legon",2014
2020 Toyota Highlander,foreign,56000.0,6-cylinder,4.2,"GH¢ 663,250","Greater Accra, East Legon",2020
2020 Hyundai Santa Fe,foreign,56000.0,4-cylinder,4.2,"GH¢ 505,150","Greater Accra, East Legon",2020
2024 Toyota Hilux,new,16777.0,4-cylinder,4.0,"GH¢ 850,000","Greater Accra, Achimota",2024
2024 Toyota Hiace,new,6213.0,4-cylinder,5.0,"GH¢ 1,140,000","Greater Accra, Airport",2024
2018 Toyota Corolla,foreign,5000.0,4-cylinder,4.2,"GH¢ 265,450","Greater Accra, Madina",2018
2024 Honda Civic,foreign,5000.0,4-cylinder,4.0,"GH¢ 484,750","Greater Accra, Baatsona - Spintex",2024
2017 Toyota Highlander,foreign,5000.0,4-cylinder,4.2,"GH¢ 479,650","Greater Accra, Achimota",2017
2019 Cadillac Escalade,foreign,5000.0,8-cylinder,4.2,"GH¢ 1,387,450","Greater Accra, Madina",2019
2019 Chevrolet Equinox,foreign,56000.0,4-cylinder,4.2,"GH¢ 285,850","Greater Accra, Madina",2019
2022 BMW X3,foreign,5000.0,6-cylinder,4.2,"GH¢ 591,850","Greater Accra, Madina",2022
2023 Honda Accord,foreign,5000.0,4-cylinder,4.2,"GH¢ 484,750","Greater Accra, Madina",2023
2017 Hyundai Elantra,new,5000.0,4-cylinder,5.0,"GH¢ 260,350","Greater Accra, Baatsona - Spintex",2017
2021 Toyota RAV 4,foreign,46000.0,4-cylinder,4.0,"GH¢ 530,650","Greater Accra, Abelemkpe",2021
2019 Toyota C-HR,local,56000.0,4-cylinder,3.3,"GH¢ 270,550","Greater Accra, Kwabenya",2019
2017 Toyota Corolla,foreign,56000.0,4-cylinder,4.2,"GH¢ 255,046","Greater Accra, Achimota",2017
2014 Hyundai Elantra,foreign,56000.0,4-cylinder,4.2,"GH¢ 160,000","Greater Accra, Achimota",2014
2024 Mercedes-Benz S 450,new,6213.0,6-cylinder,4.0,"GH¢ 3,010,000","Greater Accra, Airport",2024
2024 Mercedes-Benz G63 AMG,new,6213.0,8-cylinder,5.0,"GH¢ 4,472,000","Greater Accra, Airport",2024
2024 Toyota Hiace,new,6213.0,4-cylinder,5.0,"GH¢ 1,164,500","Greater Accra, Airport",2024
